dataset,scaler,stratify,classifier,seed,uar_correct,uar_leakage
voiced,MinMaxScaler,False,adaboost,3,0.5371249822973961,0.5371249822973961
voiced,MinMaxScaler,False,mlp,3,0.5632091088987641,0.5634787817546438
svd,MinMaxScaler,True,svm,4,0.835685457762884,0.8423139038351689
svd,MinMaxScaler,True,knn,4,0.7875965818986538,0.7880803093671143
svd,MinMaxScaler,True,gaussianNB,4,0.6594030506026144,0.6594030506026144
svd,MinMaxScaler,True,lda,4,0.8317962372051794,0.8317962372051794
svd,MinMaxScaler,True,qda,4,0.7646975761425052,0.7660876292010425
svd,MinMaxScaler,True,dt,4,0.7965153857411219,0.7965153857411219
svd,MinMaxScaler,True,rf,4,0.8324801806699298,0.8324801806699298
svd,MinMaxScaler,True,adaboost,4,0.8213508338262974,0.8213508338262974
svd,MinMaxScaler,True,mlp,4,0.8159337064244371,0.8121316451632701
voiced,MinMaxScaler,True,svm,4,0.5816617790811339,0.5898875855327469
voiced,MinMaxScaler,True,knn,4,0.5265347018572825,0.5504740957966765
voiced,MinMaxScaler,True,gaussianNB,4,0.5697653958944281,0.5697653958944281
voiced,MinMaxScaler,True,lda,4,0.476891495601173,0.476891495601173
voiced,MinMaxScaler,True,qda,4,0.5091495601173021,0.49932551319648094
voiced,MinMaxScaler,True,dt,4,0.5847800586510263,0.5847800586510263
voiced,MinMaxScaler,True,rf,4,0.5963831867057674,0.5963831867057674
voiced,MinMaxScaler,True,adaboost,4,0.5292619745845552,0.5292619745845552
voiced,MinMaxScaler,True,mlp,4,0.5982404692082112,0.6058357771260998
svd,MinMaxScaler,False,svm,4,0.8338615046434656,0.8298830615738787
svd,MinMaxScaler,False,knn,4,0.7821418979419569,0.7818154386523748
svd,MinMaxScaler,False,gaussianNB,4,0.6620390680582086,0.6620390680582086
svd,MinMaxScaler,False,lda,4,0.818585906279653,0.818585906279653
svd,MinMaxScaler,False,qda,4,0.7653418349795187,0.7641362052421179
svd,MinMaxScaler,False,dt,4,0.7828552376161011,0.7828552376161011
svd,MinMaxScaler,False,rf,4,0.8270148115466757,0.8270148115466757
svd,MinMaxScaler,False,adaboost,4,0.8212074216132539,0.8212074216132539
svd,MinMaxScaler,False,mlp,4,0.8161104728303605,0.8103852883556169
voiced,MinMaxScaler,False,svm,4,0.5858418509558666,0.5705038556178713
voiced,MinMaxScaler,False,knn,4,0.4863201555581978,0.5323225439743793
voiced,MinMaxScaler,False,gaussianNB,4,0.5487245689053253,0.5487245689053253
voiced,MinMaxScaler,False,lda,4,0.5035903019857414,0.5035903019857414
voiced,MinMaxScaler,False,qda,4,0.47873397922063105,0.48220888307095205
voiced,MinMaxScaler,False,dt,4,0.610179706278149,0.610179706278149
voiced,MinMaxScaler,False,rf,4,0.5634592335732492,0.5634592335732492
voiced,MinMaxScaler,False,adaboost,4,0.5755412598154533,0.5755412598154533
voiced,MinMaxScaler,False,mlp,4,0.6034281736061491,0.5840899543541367
svd,MinMaxScaler,True,svm,5,0.8369798177104611,0.8377472491158423
svd,MinMaxScaler,True,knn,5,0.7954196367064414,0.786030468985758
svd,MinMaxScaler,True,gaussianNB,5,0.6604704800833481,0.6604704800833481
svd,MinMaxScaler,True,lda,5,0.8280027533353597,0.8280027533353597
svd,MinMaxScaler,True,qda,5,0.7662992042490406,0.765939756354151
svd,MinMaxScaler,True,dt,5,0.7732609012216428,0.7732609012216428
svd,MinMaxScaler,True,rf,5,0.8093858631372262,0.8093858631372262
svd,MinMaxScaler,True,adaboost,5,0.8162172614735319,0.8162172614735319
svd,MinMaxScaler,True,mlp,5,0.8066311333159751,0.8048376287471161
voiced,MinMaxScaler,True,svm,5,0.5804936461388074,0.5641495601173021
voiced,MinMaxScaler,True,knn,5,0.5276783968719452,0.5350391006842619
voiced,MinMaxScaler,True,gaussianNB,5,0.5576686217008798,0.5576686217008798
voiced,MinMaxScaler,True,lda,5,0.5195992179863149,0.5195992179863149
voiced,MinMaxScaler,True,qda,5,0.49200879765395894,0.48772238514173993
voiced,MinMaxScaler,True,dt,5,0.5115542521994134,0.5115542521994134
voiced,MinMaxScaler,True,rf,5,0.551427174975562,0.551427174975562
voiced,MinMaxScaler,True,adaboost,5,0.5631573802541545,0.5631573802541545
voiced,MinMaxScaler,True,mlp,5,0.554149560117302,0.5723313782991202
svd,MinMaxScaler,False,svm,5,0.8467153548301578,0.8514291935173975
svd,MinMaxScaler,False,knn,5,0.7776226557445416,0.7836210769299418
svd,MinMaxScaler,False,gaussianNB,5,0.6588993171858977,0.6588993171858977
svd,MinMaxScaler,False,lda,5,0.83651403576735,0.83651403576735
svd,MinMaxScaler,False,qda,5,0.7679884024229617,0.765537136182664
svd,MinMaxScaler,False,dt,5,0.7757716438214893,0.7757716438214893
svd,MinMaxScaler,False,rf,5,0.8161572078571113,0.8161572078571113
svd,MinMaxScaler,False,adaboost,5,0.8079437509624231,0.8079437509624231
svd,MinMaxScaler,False,mlp,5,0.8236359073095226,0.819860342190737
voiced,MinMaxScaler,False,svm,5,0.5737230266298512,0.553752327957327
voiced,MinMaxScaler,False,knn,5,0.5366701723977783,0.5269806313122416
voiced,MinMaxScaler,False,gaussianNB,5,0.5818152991417403,0.5818152991417403
voiced,MinMaxScaler,False,lda,5,0.5244758962492718,0.5244758962492718
voiced,MinMaxScaler,False,qda,5,0.4572660098522167,0.45893588515783107
voiced,MinMaxScaler,False,dt,5,0.5851328786918986,0.5851328786918986
voiced,MinMaxScaler,False,rf,5,0.5449074295897564,0.5449074295897564
voiced,MinMaxScaler,False,adaboost,5,0.6063936404388214,0.6063936404388214
voiced,MinMaxScaler,False,mlp,5,0.5887375988534138,0.5777793135347281
svd,MinMaxScaler,True,svm,6,0.8451604919980056,0.83951946635698
svd,MinMaxScaler,True,knn,6,0.7857466452122941,0.7954085609047441
svd,MinMaxScaler,True,gaussianNB,6,0.6614796345058068,0.6614796345058068
svd,MinMaxScaler,True,lda,6,0.8247234281530901,0.8247234281530901
svd,MinMaxScaler,True,qda,6,0.7662131434541468,0.7635946605194152
svd,MinMaxScaler,True,dt,6,0.7833136165906067,0.7833136165906067
svd,MinMaxScaler,True,rf,6,0.821499107944037,0.821499107944037
svd,MinMaxScaler,True,adaboost,6,0.8210050327716629,0.8210050327716629
svd,MinMaxScaler,True,mlp,6,0.8095974073182362,0.8097804540061901
voiced,MinMaxScaler,True,svm,6,0.568978494623656,0.5349511241446725
voiced,MinMaxScaler,True,knn,6,0.4994770283479961,0.5075024437927664
voiced,MinMaxScaler,True,gaussianNB,6,0.5624486803519062,0.5624486803519062
voiced,MinMaxScaler,True,lda,6,0.4670185728250244,0.4670185728250244
voiced,MinMaxScaler,True,qda,6,0.5024828934506355,0.484325513196481
voiced,MinMaxScaler,True,dt,6,0.5913147605083088,0.5913147605083088
voiced,MinMaxScaler,True,rf,6,0.550733137829912,0.550733137829912
voiced,MinMaxScaler,True,adaboost,6,0.5873998044965787,0.5873998044965787
voiced,MinMaxScaler,True,mlp,6,0.5625904203323557,0.5947996089931574
svd,MinMaxScaler,False,svm,6,0.8363883482207435,0.8419371857316349
svd,MinMaxScaler,False,knn,6,0.7879515752151505,0.7875963717254073
svd,MinMaxScaler,False,gaussianNB,6,0.6587380885833456,0.6587380885833456
svd,MinMaxScaler,False,lda,6,0.82387491541805,0.82387491541805
svd,MinMaxScaler,False,qda,6,0.7735730548619737,0.7657658625291894
svd,MinMaxScaler,False,dt,6,0.7904512905486912,0.7904512905486912
svd,MinMaxScaler,False,rf,6,0.8128027477938671,0.8128027477938671
svd,MinMaxScaler,False,adaboost,6,0.8153950656563671,0.8153950656563671
svd,MinMaxScaler,False,mlp,6,0.8114756178555644,0.8111887102838875
voiced,MinMaxScaler,False,svm,6,0.5194707541725797,0.529148625321039
voiced,MinMaxScaler,False,knn,6,0.5525224407475928,0.5230166828888938
voiced,MinMaxScaler,False,gaussianNB,6,0.5214874742116121,0.5214874742116121
voiced,MinMaxScaler,False,lda,6,0.529065945623755,0.529065945623755
voiced,MinMaxScaler,False,qda,6,0.49722222222222223,0.5129738562091504
voiced,MinMaxScaler,False,dt,6,0.5475959410584157,0.5475959410584157
voiced,MinMaxScaler,False,rf,6,0.5185875409993057,0.5185875409993057
voiced,MinMaxScaler,False,adaboost,6,0.6200587517058105,0.6200587517058105
voiced,MinMaxScaler,False,mlp,6,0.5459386362266687,0.5712169774482148
svd,MinMaxScaler,True,svm,7,0.8334248321652902,0.8328887016291595
svd,MinMaxScaler,True,knn,7,0.7797056923447327,0.7774198829160662
svd,MinMaxScaler,True,gaussianNB,7,0.6642647065765932,0.6642647065765932
svd,MinMaxScaler,True,lda,7,0.8274853100371093,0.8274853100371093
