dataset,scaler,stratify,classifier,seed,uar_correct,uar_leakage
voiced,MaxAbsScaler,False,adaboost,6,0.6200587517058105,0.6200587517058105
voiced,MaxAbsScaler,False,mlp,6,0.5634048671634878,0.5567435864413552
svd,MaxAbsScaler,True,svm,7,0.8230422231349166,0.8214894011840578
svd,MaxAbsScaler,True,knn,7,0.7155336720712947,0.7104099117894102
svd,MaxAbsScaler,True,gaussianNB,7,0.6642647065765932,0.6642647065765932
svd,MaxAbsScaler,True,lda,7,0.8274853100371093,0.8274853100371093
svd,MaxAbsScaler,True,qda,7,0.7391596625838719,0.740088688120313
svd,MaxAbsScaler,True,dt,7,0.7898096814127348,0.7898096814127348
svd,MaxAbsScaler,True,rf,7,0.8224259491871269,0.8224259491871269
svd,MaxAbsScaler,True,adaboost,7,0.8079485073269153,0.8079485073269153
svd,MaxAbsScaler,True,mlp,7,0.77108200959346,0.7743870669497716
voiced,MaxAbsScaler,True,svm,7,0.5570967741935483,0.5314907135874878
voiced,MaxAbsScaler,True,knn,7,0.5174437927663734,0.5506256109481915
voiced,MaxAbsScaler,True,gaussianNB,7,0.5419110459433041,0.5419110459433041
voiced,MaxAbsScaler,True,lda,7,0.574169110459433,0.574169110459433
voiced,MaxAbsScaler,True,qda,7,0.49601173020527856,0.4889345063538612
voiced,MaxAbsScaler,True,dt,7,0.6281769305962854,0.6281769305962854
voiced,MaxAbsScaler,True,rf,7,0.5720332355816227,0.5720332355816227
voiced,MaxAbsScaler,True,adaboost,7,0.6107575757575758,0.6107575757575758
voiced,MaxAbsScaler,True,mlp,7,0.5770527859237538,0.5755376344086022
svd,MaxAbsScaler,False,svm,7,0.8376224123390494,0.8326391848019281
svd,MaxAbsScaler,False,knn,7,0.7313739268817973,0.7253600569160751
svd,MaxAbsScaler,False,gaussianNB,7,0.6628410938805825,0.6628410938805825
svd,MaxAbsScaler,False,lda,7,0.8298304362367588,0.8298304362367588
svd,MaxAbsScaler,False,qda,7,0.7389558031707966,0.7443231901811027
svd,MaxAbsScaler,False,dt,7,0.7864146616098441,0.7864146616098441
