dataset,scaler,stratify,classifier,seed,uar_correct,uar_leakage
voiced,RobustScaler,True,rf,8,0.5421847507331379,0.5421847507331379
voiced,RobustScaler,True,adaboost,8,0.5429423264907136,0.5429423264907136
voiced,RobustScaler,True,mlp,8,0.5463391984359727,0.5406891495601174
svd,RobustScaler,False,svm,8,0.7923082114368434,0.7923082114368434
svd,RobustScaler,False,knn,8,0.6775852751407783,0.6862908223707849
svd,RobustScaler,False,gaussianNB,8,0.6591939731290829,0.6591939731290829
svd,RobustScaler,False,lda,8,0.8224895119001367,0.8224895119001367
svd,RobustScaler,False,qda,8,0.6919512437005227,0.6909660220256459
svd,RobustScaler,False,dt,8,0.7917157507224991,0.7917157507224991
svd,RobustScaler,False,rf,8,0.8187482292558539,0.8187482292558539
svd,RobustScaler,False,adaboost,8,0.816142802377423,0.816142802377423
svd,RobustScaler,False,mlp,8,0.7859022909767696,0.7847965054834483
voiced,RobustScaler,False,svm,8,0.5489079916499271,0.5662752122429542
voiced,RobustScaler,False,knn,8,0.4777465366175043,0.46522792619566805
voiced,RobustScaler,False,gaussianNB,8,0.5529341089018508,0.5529341089018508
voiced,RobustScaler,False,lda,8,0.5044056123088382,0.5044056123088382
voiced,RobustScaler,False,qda,8,0.5167434715821813,0.4446967190515577
voiced,RobustScaler,False,dt,8,0.6119423229100648,0.6119423229100648
voiced,RobustScaler,False,rf,8,0.5292229455132682,0.5292229455132682
voiced,RobustScaler,False,adaboost,8,0.5911954353889838,0.5911954353889838
voiced,RobustScaler,False,mlp,8,0.51639203090816,0.5433191360610715
svd,RobustScaler,True,svm,9,0.8210443845503823,0.8182349765828502
svd,RobustScaler,True,knn,9,0.7026987679713961,0.6826964184488722
svd,RobustScaler,True,gaussianNB,9,0.6615934646959729,0.6615934646959729
svd,RobustScaler,True,lda,9,0.8260063128438265,0.8260063128438265
svd,RobustScaler,True,qda,9,0.6872093664241975,0.6861889582609321
svd,RobustScaler,True,dt,9,0.7943523252465455,0.7943523252465455
svd,RobustScaler,True,rf,9,0.8185557862711624,0.8185557862711624
svd,RobustScaler,True,adaboost,9,0.8159588739141629,0.8159588739141629
svd,RobustScaler,True,mlp,9,0.7931670964440867,0.7918655408568168
voiced,RobustScaler,True,svm,9,0.5470283479960899,0.5527859237536656
voiced,RobustScaler,True,knn,9,0.4758211143695014,0.49858748778103623
voiced,RobustScaler,True,gaussianNB,9,0.5463049853372435,0.5463049853372435
voiced,RobustScaler,True,lda,9,0.5137145650048875,0.5137145650048875
voiced,RobustScaler,True,qda,9,0.5052639296187683,0.48829423264907135
voiced,RobustScaler,True,dt,9,0.5065982404692082,0.5065982404692082
voiced,RobustScaler,True,rf,9,0.5052981427174975,0.5052981427174975
voiced,RobustScaler,True,adaboost,9,0.5813831867057674,0.5813831867057674
voiced,RobustScaler,True,mlp,9,0.541813294232649,0.5659042033235581
svd,RobustScaler,False,svm,9,0.8110665749661493,0.8128804373021833
svd,RobustScaler,False,knn,9,0.6980050673654556,0.6868932058177675
svd,RobustScaler,False,gaussianNB,9,0.6658339823365163,0.6649087854861226
svd,RobustScaler,False,lda,9,0.8294962062698439,0.8294962062698439
svd,RobustScaler,False,qda,9,0.6889252807990581,0.6891524060424066
svd,RobustScaler,False,dt,9,0.7913658916240841,0.7913658916240841
svd,RobustScaler,False,rf,9,0.8280511658963379,0.8280511658963379
svd,RobustScaler,False,adaboost,9,0.8065960304309827,0.8065960304309827
svd,RobustScaler,False,mlp,9,0.7882167918616908,0.7979054383679423
voiced,RobustScaler,False,svm,9,0.5131102842796391,0.5658873056453702
voiced,RobustScaler,False,knn,9,0.4909940164375648,0.4935403127338612
voiced,RobustScaler,False,gaussianNB,9,0.58115626159981,0.58115626159981
voiced,RobustScaler,False,lda,9,0.5219726107226108,0.5219726107226108
voiced,RobustScaler,False,qda,9,0.4714647240453692,0.4570333758236984
voiced,RobustScaler,False,dt,9,0.6497095377740537,0.6497095377740537
voiced,RobustScaler,False,rf,9,0.5611219530171143,0.5611219530171143
voiced,RobustScaler,False,adaboost,9,0.6094851549287033,0.6094851549287033
voiced,RobustScaler,False,mlp,9,0.5815267722122561,0.58003978249946
svd,RobustScaler,True,svm,10,0.8153664165714328,0.8145914917507067
svd,RobustScaler,True,knn,10,0.6755922122225285,0.687250940626077
svd,RobustScaler,True,gaussianNB,10,0.6636360349937231,0.6628784592361474
svd,RobustScaler,True,lda,10,0.8211440467929018,0.8211440467929018
svd,RobustScaler,True,qda,10,0.6936288992723016,0.6908284409156819
svd,RobustScaler,True,dt,10,0.7871263959595475,0.7871263959595475
svd,RobustScaler,True,rf,10,0.8210176991311124,0.8210176991311124
svd,RobustScaler,True,adaboost,10,0.8162100222569144,0.8162100222569144
svd,RobustScaler,True,mlp,10,0.7875100163377154,0.7798956659480105
voiced,RobustScaler,True,svm,10,0.5974828934506353,0.5708162267839688
voiced,RobustScaler,True,knn,10,0.47040078201368535,0.5401417399804498
voiced,RobustScaler,True,gaussianNB,10,0.5356109481915934,0.5356109481915934
voiced,RobustScaler,True,lda,10,0.5264369501466275,0.5264369501466275
voiced,RobustScaler,True,qda,10,0.4893597262952102,0.554980449657869
voiced,RobustScaler,True,dt,10,0.6033284457478005,0.6033284457478005
voiced,RobustScaler,True,rf,10,0.5498240469208212,0.5498240469208212
voiced,RobustScaler,True,adaboost,10,0.6219452590420332,0.6219452590420332
voiced,RobustScaler,True,mlp,10,0.604149560117302,0.589149560117302
svd,RobustScaler,False,svm,10,0.8080030540731269,0.8071368948697326
svd,RobustScaler,False,knn,10,0.6807778708549653,0.6835349118091003
svd,RobustScaler,False,gaussianNB,10,0.6634758857181714,0.6629495699286976
svd,RobustScaler,False,lda,10,0.8243108873095618,0.8243108873095618
svd,RobustScaler,False,qda,10,0.6880104975941356,0.6880370791996645
svd,RobustScaler,False,dt,10,0.7873356642685854,0.7873356642685854
svd,RobustScaler,False,rf,10,0.8260889949938329,0.8260889949938329
