dataset,scaler,stratify,classifier,seed,acc_correct,uar_correct,acc_leakage,uar_leakage
svd,MinMaxScaler,False,lda,2,0.8170731707317073,0.8161042534490006,0.8170731707317073,0.8161042534490006
svd,MinMaxScaler,False,qda,2,0.7713414634146342,0.7696143998165628,0.7652439024390244,0.7581877937860664
svd,MinMaxScaler,False,dt,2,0.823170731707317,0.813085183628234,0.823170731707317,0.813085183628234
svd,MinMaxScaler,False,rf,2,0.8445121951219512,0.8334734589368288,0.8445121951219512,0.8334734589368288
svd,MinMaxScaler,False,adaboost,2,0.8170731707317073,0.8047540795658654,0.8170731707317073,0.8047540795658654
svd,MinMaxScaler,False,mlp,2,0.8048780487804879,0.8025375472923912,0.8170731707317073,0.8140405854702488
voiced,MinMaxScaler,False,svm,2,0.6428571428571429,0.5588235294117647,0.6666666666666666,0.5882352941176471
voiced,MinMaxScaler,False,knn,2,0.5952380952380952,0.5,0.5952380952380952,0.5
voiced,MinMaxScaler,False,gaussianNB,2,0.5476190476190477,0.591764705882353,0.5476190476190477,0.591764705882353
voiced,MinMaxScaler,False,lda,2,0.5714285714285714,0.5741176470588236,0.5714285714285714,0.5741176470588236
voiced,MinMaxScaler,False,qda,2,0.5714285714285714,0.4988235294117647,0.5952380952380952,0.528235294117647
voiced,MinMaxScaler,False,dt,2,0.6428571428571429,0.5588235294117647,0.6428571428571429,0.5588235294117647
voiced,MinMaxScaler,False,rf,2,0.6666666666666666,0.5976470588235294,0.6666666666666666,0.5976470588235294
voiced,MinMaxScaler,False,adaboost,2,0.6666666666666666,0.5882352941176471,0.6666666666666666,0.5882352941176471
voiced,MinMaxScaler,False,mlp,2,0.7142857142857143,0.6470588235294118,0.6666666666666666,0.5882352941176471
svd,MinMaxScaler,True,svm,3,0.8262195121951219,0.8286178107606679,0.8262195121951219,0.8323283858998145
svd,MinMaxScaler,True,knn,3,0.801829268292683,0.8044990723562153,0.7987804878048781,0.801948051948052
svd,MinMaxScaler,True,gaussianNB,3,0.5884146341463414,0.6358225108225108,0.5884146341463414,0.6358225108225108
svd,MinMaxScaler,True,lda,3,0.8445121951219512,0.8525819418676561,0.8445121951219512,0.8525819418676561
svd,MinMaxScaler,True,qda,3,0.7682926829268293,0.7863327149041435,0.7835365853658537,0.7990878169449598
svd,MinMaxScaler,True,dt,3,0.8445121951219512,0.8476345083487941,0.8445121951219512,0.8476345083487941
svd,MinMaxScaler,True,rf,3,0.8719512195121951,0.8644094001236858,0.8719512195121951,0.8644094001236858
svd,MinMaxScaler,True,adaboost,3,0.8719512195121951,0.8644094001236858,0.8719512195121951,0.8644094001236858
svd,MinMaxScaler,True,mlp,3,0.801829268292683,0.8044990723562153,0.801829268292683,0.8032622139764997
voiced,MinMaxScaler,True,svm,3,0.7380952380952381,0.6416666666666667,0.7619047619047619,0.6583333333333333
voiced,MinMaxScaler,True,knn,3,0.7142857142857143,0.525,0.6904761904761905,0.5083333333333333
voiced,MinMaxScaler,True,gaussianNB,3,0.5,0.65,0.5,0.65
voiced,MinMaxScaler,True,lda,3,0.6190476190476191,0.6083333333333334,0.6190476190476191,0.6083333333333334
voiced,MinMaxScaler,True,qda,3,0.47619047619047616,0.3833333333333333,0.6666666666666666,0.5666666666666667
voiced,MinMaxScaler,True,dt,3,0.7857142857142857,0.65,0.7857142857142857,0.65
voiced,MinMaxScaler,True,rf,3,0.7142857142857143,0.625,0.7142857142857143,0.625
voiced,MinMaxScaler,True,adaboost,3,0.7380952380952381,0.6166666666666667,0.7380952380952381,0.6166666666666667
voiced,MinMaxScaler,True,mlp,3,0.6666666666666666,0.5916666666666667,0.6666666666666666,0.5916666666666667
svd,MinMaxScaler,False,svm,3,0.8109756097560976,0.8035808320168509,0.801829268292683,0.7964718272775144
svd,MinMaxScaler,False,knn,3,0.7439024390243902,0.7266982622432859,0.7591463414634146,0.7442581115566897
svd,MinMaxScaler,False,gaussianNB,3,0.5975609756097561,0.6548385790091951,0.5975609756097561,0.6548385790091951
svd,MinMaxScaler,False,lda,3,0.8048780487804879,0.79884149552396,0.8048780487804879,0.79884149552396
svd,MinMaxScaler,False,qda,3,0.7591463414634146,0.7652003078543363,0.7560975609756098,0.7514076234455382
svd,MinMaxScaler,False,dt,3,0.8170731707317073,0.815935512617977,0.8170731707317073,0.815935512617977
svd,MinMaxScaler,False,rf,3,0.8353658536585366,0.8092113257990035,0.8353658536585366,0.8092113257990035
svd,MinMaxScaler,False,adaboost,3,0.8201219512195121,0.7954591485397173,0.8201219512195121,0.7954591485397173
svd,MinMaxScaler,False,mlp,3,0.8048780487804879,0.7778992992263134,0.8262195121951219,0.8078138291408434
voiced,MinMaxScaler,False,svm,3,0.6904761904761905,0.5416666666666666,0.7619047619047619,0.5833333333333334
voiced,MinMaxScaler,False,knn,3,0.7857142857142857,0.4583333333333333,0.6428571428571429,0.4444444444444444
voiced,MinMaxScaler,False,gaussianNB,3,0.30952380952380953,0.4583333333333333,0.30952380952380953,0.4583333333333333
voiced,MinMaxScaler,False,lda,3,0.42857142857142855,0.45833333333333337,0.42857142857142855,0.45833333333333337
voiced,MinMaxScaler,False,qda,3,0.6190476190476191,0.6388888888888888,0.6428571428571429,0.375
