dataset,scaler,stratify,classifier,seed,acc_correct,uar_correct,acc_leakage,uar_leakage
svd,RobustScaler,True,qda,3,0.6341463414634146,0.6691403834260977,0.6341463414634146,0.6691403834260977
svd,RobustScaler,True,dt,3,0.8445121951219512,0.8476345083487941,0.8445121951219512,0.8476345083487941
svd,RobustScaler,True,rf,3,0.8719512195121951,0.8644094001236858,0.8719512195121951,0.8644094001236858
svd,RobustScaler,True,adaboost,3,0.8719512195121951,0.8644094001236858,0.8719512195121951,0.8644094001236858
svd,RobustScaler,True,mlp,3,0.7835365853658537,0.7817717996289425,0.7896341463414634,0.791821273964131
voiced,RobustScaler,True,svm,3,0.7142857142857143,0.5,0.7380952380952381,0.6916666666666667
voiced,RobustScaler,True,knn,3,0.6428571428571429,0.525,0.6428571428571429,0.55
voiced,RobustScaler,True,gaussianNB,3,0.5,0.65,0.5,0.65
voiced,RobustScaler,True,lda,3,0.6190476190476191,0.6083333333333334,0.6190476190476191,0.6083333333333334
voiced,RobustScaler,True,qda,3,0.3333333333333333,0.4583333333333333,0.3333333333333333,0.4583333333333333
voiced,RobustScaler,True,dt,3,0.7857142857142857,0.65,0.7857142857142857,0.65
voiced,RobustScaler,True,rf,3,0.7142857142857143,0.625,0.7142857142857143,0.625
voiced,RobustScaler,True,adaboost,3,0.7380952380952381,0.6166666666666667,0.7380952380952381,0.6166666666666667
voiced,RobustScaler,True,mlp,3,0.7380952380952381,0.6416666666666667,0.7142857142857143,0.625
svd,RobustScaler,False,svm,3,0.7957317073170732,0.7822133106493296,0.7957317073170732,0.7822133106493296
svd,RobustScaler,False,knn,3,0.7103658536585366,0.6720743711265038,0.6920731707317073,0.6578563616478308
svd,RobustScaler,False,gaussianNB,3,0.6158536585365854,0.6614412443796329,0.6158536585365854,0.6614412443796329
svd,RobustScaler,False,lda,3,0.8048780487804879,0.79884149552396,0.8048780487804879,0.79884149552396
svd,RobustScaler,False,qda,3,0.6402439024390244,0.6746870822700206,0.6432926829268293,0.6789605865435249
svd,RobustScaler,False,dt,3,0.8170731707317073,0.815935512617977,0.8170731707317073,0.815935512617977
svd,RobustScaler,False,rf,3,0.8353658536585366,0.8092113257990035,0.8353658536585366,0.8092113257990035
svd,RobustScaler,False,adaboost,3,0.8201219512195121,0.7954591485397173,0.8201219512195121,0.7954591485397173
svd,RobustScaler,False,mlp,3,0.7774390243902439,0.7622837930894804,0.774390243902439,0.7542026167618585
voiced,RobustScaler,False,svm,3,0.6666666666666666,0.5277777777777778,0.6666666666666666,0.5277777777777778
voiced,RobustScaler,False,knn,3,0.7380952380952381,0.4305555555555556,0.5952380952380952,0.41666666666666663
voiced,RobustScaler,False,gaussianNB,3,0.30952380952380953,0.4583333333333333,0.30952380952380953,0.4583333333333333
voiced,RobustScaler,False,lda,3,0.42857142857142855,0.45833333333333337,0.42857142857142855,0.45833333333333337
voiced,RobustScaler,False,qda,3,0.5476190476190477,0.3888888888888889,0.5,0.4305555555555556
voiced,RobustScaler,False,dt,3,0.7380952380952381,0.5,0.7380952380952381,0.5
voiced,RobustScaler,False,rf,3,0.6666666666666666,0.3888888888888889,0.6666666666666666,0.3888888888888889
voiced,RobustScaler,False,adaboost,3,0.7380952380952381,0.4305555555555556,0.7380952380952381,0.4305555555555556
voiced,RobustScaler,False,mlp,3,0.7142857142857143,0.4861111111111111,0.5952380952380952,0.3472222222222222
svd,RobustScaler,True,svm,4,0.7957317073170732,0.7845547309833024,0.8048780487804879,0.7934446505875077
svd,RobustScaler,True,knn,4,0.6798780487804879,0.644325912183055,0.6859756097560976,0.6531385281385281
svd,RobustScaler,True,gaussianNB,4,0.6737804878048781,0.7097247990105133,0.6737804878048781,0.7097247990105133
svd,RobustScaler,True,lda,4,0.8201219512195121,0.8160946196660482,0.8201219512195121,0.8160946196660482
svd,RobustScaler,True,qda,4,0.6676829268292683,0.6947278911564626,0.6676829268292683,0.6947278911564626
svd,RobustScaler,True,dt,4,0.7896341463414634,0.7732683982683983,0.7896341463414634,0.7732683982683983
svd,RobustScaler,True,rf,4,0.8292682926829268,0.8089053803339518,0.8292682926829268,0.8089053803339518
svd,RobustScaler,True,adaboost,4,0.8201219512195121,0.798778602350031,0.8201219512195121,0.798778602350031
svd,RobustScaler,True,mlp,4,0.7835365853658537,0.7731137909709338,0.774390243902439,0.760513296227582
voiced,RobustScaler,True,svm,4,0.6190476190476191,0.48333333333333334,0.6190476190476191,0.48333333333333334
voiced,RobustScaler,True,knn,4,0.5476190476190477,0.4833333333333333,0.5714285714285714,0.5
voiced,RobustScaler,True,gaussianNB,4,0.42857142857142855,0.525,0.42857142857142855,0.525
voiced,RobustScaler,True,lda,4,0.5238095238095238,0.4916666666666667,0.5238095238095238,0.4916666666666667
voiced,RobustScaler,True,qda,4,0.40476190476190477,0.5583333333333333,0.38095238095238093,0.5166666666666667
voiced,RobustScaler,True,dt,4,0.6428571428571429,0.525,0.6428571428571429,0.525
voiced,RobustScaler,True,rf,4,0.6904761904761905,0.5333333333333333,0.6904761904761905,0.5333333333333333
voiced,RobustScaler,True,adaboost,4,0.6428571428571429,0.55,0.6428571428571429,0.55
voiced,RobustScaler,True,mlp,4,0.6190476190476191,0.48333333333333334,0.6190476190476191,0.48333333333333334
svd,RobustScaler,False,svm,4,0.8140243902439024,0.8017010888518619,0.8079268292682927,0.7940675010656024
svd,RobustScaler,False,knn,4,0.7012195121951219,0.6796605572131592,0.6920731707317073,0.6720463440151896
svd,RobustScaler,False,gaussianNB,4,0.600609756097561,0.6406595109853915,0.600609756097561,0.6381020653311118
svd,RobustScaler,False,lda,4,0.8445121951219512,0.8424264734374395,0.8445121951219512,0.8424264734374395
svd,RobustScaler,False,qda,4,0.6128048780487805,0.6418607354593715,0.6128048780487805,0.6418607354593715
svd,RobustScaler,False,dt,4,0.8170731707317073,0.8067966055721316,0.8170731707317073,0.8067966055721316
svd,RobustScaler,False,rf,4,0.8445121951219512,0.83347541364746,0.8445121951219512,0.83347541364746
svd,RobustScaler,False,adaboost,4,0.8353658536585366,0.8105165265238115,0.8353658536585366,0.8105165265238115
svd,RobustScaler,False,mlp,4,0.823170731707317,0.8067578563955515,0.8170731707317073,0.8004029914364319
voiced,RobustScaler,False,svm,4,0.6666666666666666,0.4916666666666667,0.6428571428571429,0.47500000000000003
voiced,RobustScaler,False,knn,4,0.6190476190476191,0.43333333333333335,0.5238095238095238,0.4666666666666667
voiced,RobustScaler,False,gaussianNB,4,0.47619047619047616,0.5833333333333334,0.47619047619047616,0.5833333333333334
voiced,RobustScaler,False,lda,4,0.5238095238095238,0.5166666666666666,0.5238095238095238,0.5166666666666666
voiced,RobustScaler,False,qda,4,0.30952380952380953,0.5166666666666667,0.6428571428571429,0.45
voiced,RobustScaler,False,dt,4,0.6666666666666666,0.5416666666666667,0.6666666666666666,0.5416666666666667
voiced,RobustScaler,False,rf,4,0.7380952380952381,0.6166666666666667,0.7380952380952381,0.6166666666666667
voiced,RobustScaler,False,adaboost,4,0.5952380952380952,0.49166666666666664,0.5952380952380952,0.49166666666666664
voiced,RobustScaler,False,mlp,4,0.6190476190476191,0.5333333333333333,0.6428571428571429,0.55
svd,RobustScaler,True,svm,5,0.7804878048780488,0.7767470624613482,0.7804878048780488,0.7767470624613482
svd,RobustScaler,True,knn,5,0.6920731707317073,0.673082869511441,0.6859756097560976,0.6642702535559678
svd,RobustScaler,True,gaussianNB,5,0.6128048780487805,0.6537569573283859,0.6128048780487805,0.6537569573283859
svd,RobustScaler,True,lda,5,0.774390243902439,0.7753555967841682,0.774390243902439,0.7753555967841682
svd,RobustScaler,True,qda,5,0.6310975609756098,0.6665893630179345,0.6310975609756098,0.6665893630179345
svd,RobustScaler,True,dt,5,0.7591463414634146,0.7440476190476191,0.7591463414634146,0.7440476190476191
svd,RobustScaler,True,rf,5,0.8109756097560976,0.7997835497835497,0.8109756097560976,0.7997835497835497
svd,RobustScaler,True,adaboost,5,0.8140243902439024,0.8010977118119975,0.8140243902439024,0.8010977118119975
svd,RobustScaler,True,mlp,5,0.7530487804878049,0.7476035868893012,0.7621951219512195,0.755256648113791
voiced,RobustScaler,True,svm,5,0.6904761904761905,0.6333333333333333,0.6428571428571429,0.6
voiced,RobustScaler,True,knn,5,0.6428571428571429,0.55,0.6666666666666666,0.5666666666666667
voiced,RobustScaler,True,gaussianNB,5,0.40476190476190477,0.5833333333333334,0.40476190476190477,0.5833333333333334
voiced,RobustScaler,True,lda,5,0.40476190476190477,0.3833333333333333,0.40476190476190477,0.3833333333333333
voiced,RobustScaler,True,qda,5,0.3333333333333333,0.5083333333333333,0.40476190476190477,0.5833333333333334
voiced,RobustScaler,True,dt,5,0.6666666666666666,0.5666666666666667,0.6666666666666666,0.5666666666666667
voiced,RobustScaler,True,rf,5,0.7380952380952381,0.6166666666666667,0.7380952380952381,0.6166666666666667
