dataset,scaler,stratify,classifier,seed,acc_correct,uar_correct,acc_leakage,uar_leakage
svd,StandardScaler,True,adaboost,5,0.8140243902439024,0.8010977118119975,0.8140243902439024,0.8010977118119975
svd,StandardScaler,True,mlp,5,0.7560975609756098,0.7464440321583179,0.75,0.7413419913419914
voiced,StandardScaler,True,svm,5,0.8333333333333334,0.7833333333333333,0.7619047619047619,0.6083333333333334
voiced,StandardScaler,True,knn,5,0.7142857142857143,0.525,0.6666666666666666,0.5416666666666667
voiced,StandardScaler,True,gaussianNB,5,0.40476190476190477,0.5833333333333334,0.40476190476190477,0.5833333333333334
voiced,StandardScaler,True,lda,5,0.40476190476190477,0.3833333333333333,0.40476190476190477,0.3833333333333333
voiced,StandardScaler,True,qda,5,0.35714285714285715,0.42500000000000004,0.6190476190476191,0.45833333333333337
voiced,StandardScaler,True,dt,5,0.6666666666666666,0.5666666666666667,0.6666666666666666,0.5666666666666667
voiced,StandardScaler,True,rf,5,0.7380952380952381,0.6166666666666667,0.7380952380952381,0.6166666666666667
voiced,StandardScaler,True,adaboost,5,0.6190476190476191,0.5083333333333333,0.6190476190476191,0.5083333333333333
voiced,StandardScaler,True,mlp,5,0.7142857142857143,0.65,0.7380952380952381,0.6916666666666667
svd,StandardScaler,False,svm,5,0.8384146341463414,0.8401966454598033,0.8445121951219512,0.8453248505880084
svd,StandardScaler,False,knn,5,0.7012195121951219,0.6793907846539425,0.7347560975609756,0.7171582803161751
svd,StandardScaler,False,gaussianNB,5,0.6067073170731707,0.6453248505880085,0.6067073170731707,0.6453248505880085
svd,StandardScaler,False,lda,5,0.8384146341463414,0.8425872373240795,0.8384146341463414,0.8425872373240795
svd,StandardScaler,False,qda,5,0.725609756097561,0.7453248505880086,0.725609756097561,0.7453248505880086
svd,StandardScaler,False,dt,5,0.7835365853658537,0.7808945440524387,0.7835365853658537,0.7808945440524387
svd,StandardScaler,False,rf,5,0.8292682926829268,0.8217466743782533,0.8292682926829268,0.8217466743782533
svd,StandardScaler,False,adaboost,5,0.8353658536585366,0.8208983998457683,0.8353658536585366,0.8208983998457683
svd,StandardScaler,False,mlp,5,0.8201219512195121,0.8200308463466358,0.8201219512195121,0.8200308463466358
voiced,StandardScaler,False,svm,5,0.6666666666666666,0.5982404692082112,0.6428571428571429,0.4941348973607038
voiced,StandardScaler,False,knn,5,0.6190476190476191,0.4780058651026393,0.6428571428571429,0.4941348973607038
voiced,StandardScaler,False,gaussianNB,5,0.3333333333333333,0.46041055718475077,0.3333333333333333,0.46041055718475077
voiced,StandardScaler,False,lda,5,0.6666666666666666,0.656891495601173,0.6666666666666666,0.656891495601173
voiced,StandardScaler,False,qda,5,0.38095238095238093,0.5806451612903226,0.3333333333333333,0.46041055718475077
voiced,StandardScaler,False,dt,5,0.5238095238095238,0.530791788856305,0.5238095238095238,0.530791788856305
voiced,StandardScaler,False,rf,5,0.7857142857142857,0.5909090909090909,0.7857142857142857,0.5909090909090909
voiced,StandardScaler,False,adaboost,5,0.3333333333333333,0.46041055718475077,0.3333333333333333,0.46041055718475077
voiced,StandardScaler,False,mlp,5,0.6904761904761905,0.6143695014662757,0.7380952380952381,0.6466275659824047
svd,StandardScaler,True,svm,6,0.8353658536585366,0.8350340136054422,0.8384146341463414,0.8388218923933211
svd,StandardScaler,True,knn,6,0.7225609756097561,0.7183828076685219,0.7286585365853658,0.7259585652442795
svd,StandardScaler,True,gaussianNB,6,0.6097560975609756,0.6487322201607916,0.6097560975609756,0.6487322201607916
svd,StandardScaler,True,lda,6,0.8475609756097561,0.8501855287569573,0.8475609756097561,0.8501855287569573
svd,StandardScaler,True,qda,6,0.6798780487804879,0.7049319727891157,0.6798780487804879,0.7061688311688312
svd,StandardScaler,True,dt,6,0.8353658536585366,0.8226654298082869,0.8353658536585366,0.8226654298082869
svd,StandardScaler,True,rf,6,0.8567073170731707,0.8429962894248608,0.8567073170731707,0.8429962894248608
svd,StandardScaler,True,adaboost,6,0.8384146341463414,0.8239795918367347,0.8384146341463414,0.8239795918367347
svd,StandardScaler,True,mlp,6,0.7896341463414634,0.7930581323438466,0.7987804878048781,0.801948051948052
voiced,StandardScaler,True,svm,6,0.5952380952380952,0.5166666666666666,0.5952380952380952,0.5166666666666666
voiced,StandardScaler,True,knn,6,0.6904761904761905,0.5083333333333333,0.6666666666666666,0.4916666666666667
voiced,StandardScaler,True,gaussianNB,6,0.42857142857142855,0.55,0.42857142857142855,0.55
voiced,StandardScaler,True,lda,6,0.5238095238095238,0.5416666666666667,0.5238095238095238,0.5416666666666667
voiced,StandardScaler,True,qda,6,0.42857142857142855,0.6,0.38095238095238093,0.5666666666666667
voiced,StandardScaler,True,dt,6,0.6904761904761905,0.5833333333333334,0.6904761904761905,0.5833333333333334
voiced,StandardScaler,True,rf,6,0.7142857142857143,0.55,0.7380952380952381,0.5916666666666667
voiced,StandardScaler,True,adaboost,6,0.5952380952380952,0.4666666666666667,0.5952380952380952,0.4666666666666667
voiced,StandardScaler,True,mlp,6,0.6428571428571429,0.6,0.6428571428571429,0.55
svd,StandardScaler,False,svm,6,0.8292682926829268,0.8278413424866514,0.8323170731707317,0.8304729214340199
svd,StandardScaler,False,knn,6,0.725609756097561,0.7115942028985507,0.725609756097561,0.7115942028985507
svd,StandardScaler,False,gaussianNB,6,0.600609756097561,0.6354309687261632,0.600609756097561,0.6354309687261632
svd,StandardScaler,False,lda,6,0.8109756097560976,0.8070938215102975,0.8109756097560976,0.8070938215102975
svd,StandardScaler,False,qda,6,0.6890243902439024,0.7077803203661327,0.6859756097560976,0.7051487414187643
svd,StandardScaler,False,dt,6,0.7591463414634146,0.7474828375286041,0.7591463414634146,0.7474828375286041
svd,StandardScaler,False,rf,6,0.7987804878048781,0.7856598016781083,0.7987804878048781,0.7856598016781083
svd,StandardScaler,False,adaboost,6,0.8140243902439024,0.7998093058733791,0.8140243902439024,0.7998093058733791
svd,StandardScaler,False,mlp,6,0.7774390243902439,0.7761632341723874,0.7774390243902439,0.7771548436308162
voiced,StandardScaler,False,svm,6,0.6190476190476191,0.5388235294117647,0.6190476190476191,0.5388235294117647
voiced,StandardScaler,False,knn,6,0.6190476190476191,0.5576470588235294,0.5714285714285714,0.5270588235294118
voiced,StandardScaler,False,gaussianNB,6,0.4523809523809524,0.5117647058823529,0.4523809523809524,0.5117647058823529
voiced,StandardScaler,False,lda,6,0.6428571428571429,0.6435294117647059,0.6428571428571429,0.6435294117647059
voiced,StandardScaler,False,qda,6,0.47619047619047616,0.5505882352941176,0.40476190476190477,0.4152941176470588
voiced,StandardScaler,False,dt,6,0.6666666666666666,0.6070588235294118,0.6666666666666666,0.6070588235294118
voiced,StandardScaler,False,rf,6,0.6190476190476191,0.548235294117647,0.6190476190476191,0.548235294117647
voiced,StandardScaler,False,adaboost,6,0.6428571428571429,0.5776470588235294,0.6428571428571429,0.5776470588235294
voiced,StandardScaler,False,mlp,6,0.5952380952380952,0.5376470588235294,0.5952380952380952,0.5376470588235294
svd,StandardScaler,True,svm,7,0.8384146341463414,0.843769325912183,0.8384146341463414,0.843769325912183
svd,StandardScaler,True,knn,7,0.725609756097561,0.7147495361781075,0.7317073170731707,0.7223252937538651
svd,StandardScaler,True,gaussianNB,7,0.6524390243902439,0.6943413729128014,0.6524390243902439,0.6943413729128014
svd,StandardScaler,True,lda,7,0.8353658536585366,0.8399814471243043,0.8353658536585366,0.8399814471243043
svd,StandardScaler,True,qda,7,0.7408536585365854,0.7658472479901051,0.7469512195121951,0.7734230055658626
svd,StandardScaler,True,dt,7,0.8262195121951219,0.8199598021026593,0.8262195121951219,0.8199598021026593
svd,StandardScaler,True,rf,7,0.8475609756097561,0.8378169449598021,0.8475609756097561,0.8378169449598021
svd,StandardScaler,True,adaboost,7,0.8384146341463414,0.8276901669758813,0.8384146341463414,0.8276901669758813
